Name	Formula	SMILES	Mass	Source	ID
2-Amino-3-methyl-1-butanol	C5H13NO	CC(C)C(N)CO	103.099714043	HMDB	HMDB0244984
Diethylenetriamine	C4H13N3	NCCNCCN	103.110947431	HMDB	HMDB0031413
putrescine amine	C4H13N3	NCCCC(N)N	103.110947431	HMDB	HMDB0256931
Cysteinyl	C3H6NOS	NC(CS)[C]=O	104.017009991	HMDB	HMDB0250708
s-Ethylisothiourea	C3H8N2S	CCSC(N)=N	104.040818956	HMDB	HMDB0257399
N,N-Dimethylthiourea	C3H8N2S	CN(C)C(N)=S	104.04081944	HMDB	HMDB0255268
2_3-DIAMINOPROPIONATE	C3H8N2O2	O=C(O)C(N)CN	104.058577496	MoNA	MoNA023879
L-2,3-DIAMINOPROPIONIC ACID	C3H8N2O2	O=C(O)C(N)CN	104.058577496	MoNA	MoNA002135
2,3-Diaminopropionate	C3H8N2O2	NCC(N)C(O)=O	104.058577496	MoNA	KO002671
L-2,3-DIAMINOPROPIONIC ACID""""	C3H8N2O2	C(C(C(=O)O)N)N	104.058577496	MoNA	CCMSLIB00000578045
DL-2,3-Diaminopropionic acid	C3H8N2O2	NCC(N)C(O)=O	104.058577496	MoNA	PR010150
Alanine amine	C3H8N2O2	CC(N)C(=O)ON	104.058577506	HMDB	HMDB0248102
2,3-Diaminopropionic acid	C3H8N2O2	NC[C@H](N)C(O)=O	104.05857751	HMDB	HMDB0002006
2-Amino-3-sulfanylpropanal	C3H7NOS	NC(CS)C=O	105.024835023	HMDB	HMDB0244781
Serine	C3H7NO3	C(C(C(=O)O)N)O	105.042593084	MoNA	PB000402
Ser	C3H7NO3	OC[C@H](N)C(O)=O	105.042593084	MoNA	KO003971
L-3-Hydroxy-alanine	C3H7NO3	OC[C@H](N)C(O)=O	105.042593084	MoNA	KO001780
Protein serine	C3H7NO3	NC(CO)C(O)=O	105.042593084	MoNA	HMDB0062263_ms_ms_297
L-Serine	C3H7NO3	N[C@@H](CO)C(O)=O	105.042593095	HMDB	HMDB0000187
D-Serine	C3H7NO3	N[C@H](CO)C(O)=O	105.042593095	HMDB	HMDB0003406
N-Nitroethylenediamine	C2H7N3O2	NCCNN(=O)=O	105.053826483	HMDB	HMDB0031226
3-Methylthiopropylamine	C4H11NS	S(C)CCCN	105.061220352	MoNA	FiehnHILIC001668
2-(2-AMINOETHOXY)ETHANOL	C4H11NO2	NCCOCCO	105.078978592	MoNA	JP006205
2-amino-2-methyl-1,3-propandiol	C4H11NO2	OCC(N)(C)CO	105.078978592	MoNA	FiehnLib000547
L-Threoninol	C4H11NO2	CC(O)C(N)CO	105.078978598	HMDB	HMDB0253919
2-Amino-2-methyl-1,3-propanediol	C4H11NO2	CC(N)(CO)CO	105.078978601	HMDB	HMDB0244975
2-Amino-3-fluoropropanoic acid	C3H6FNO2	NC(CF)C(O)=O	107.0382566	HMDB	HMDB0244980
3-Amino-3-fluoropropanoic acid	C3H6FNO2	NC(F)CC(O)=O	107.0382566	HMDB	HMDB0258078
benyzlamine	C7H9N	NCC=1C=CC=CC1	107.073499288	MoNA	FiehnLib000545
Benzylamine	C7H9N	NCC1=CC=CC=C1	107.073499293	HMDB	HMDB0033871
Hypotaurine	C2H7NO2S	NCCS(O)=O	109.019749163	HMDB	HMDB0000965
2-Furancarboximidamide	C5H6N2O	NC(=N)C1=CC=CO1	110.048012821	HMDB	HMDB0245134
Aminomethanesulfonic acid	CH5NO3S	NCS(O)(=O)=O	110.999014199	HMDB	HMDB0248321
Aminomethylphosphonic acid	CH6NO3P	NCP(O)(O)=O	111.008529575	HMDB	HMDB0240707
(Aminomethyl)phosphonate	CH6NO3P	NCP(O)(O)=O	111.008529682	MoNA	KO002407
Imexon	C4H5N3O	NC1=NC(=O)N2CC12	111.043261797	HMDB	HMDB0253411
Histamium	C5H9N3	NCCC1=CNC=N1	111.079647288	MoNA	HMDB0060263_ms_ms_1225
Histamine	C5H9N3	NCCC1=CNC=N1	111.079647303	HMDB	HMDB0000870
Betazole	C5H9N3	NCCC1=CC=NN1	111.079647303	HMDB	HMDB0014417
DL-Propargylglycine	C5H7NO2	NC(CC#C)C(O)=O	113.047678469	HMDB	HMDB0251529
Creatinine,anhydrous	C4H7N3O	CN1CC(=O)N=C1N	113.058911844	MoNA	PT101850
Creatine - CASMI2016 Category 1 - Challenge 10	C4H7N3O	CN1CC(=O)N=C1N	113.058911844	MoNA	CCMSLIB00000579299
Cyclohexanemethylamine	C7H15N	NCC1CCCCC1	113.120449487	HMDB	HMDB0250653
beta-Cyano-alanine	C4H6N2O2	N#CCC(N)C(=O)O	114.042927432	MoNA	FiehnHILIC002617
b-Cyano-L-Alanine	C4H6N2O2	N#CC[C@H](N)C(O)=O	114.042927432	MoNA	OUF00498
5-(AMINOMETHYL)-3-ISOXAZOLONE	C4H6N2O2	NCC(O1)=CC(=O)N1	114.042927432	MoNA	JP005744
beta-Cyano-L-Alanine	C4H6N2O2	N#CC[C@H](N)C(O)=O	114.042927432	MoNA	GLS00005
cyano-L-alanine	C4H6N2O2	N#CCC(N)C(=O)O	114.042927432	MoNA	FiehnLib000125
L-3-Cyanoalanine	C4H6N2O2	N[C@@H](CC#N)C(O)=O	114.042927446	HMDB	HMDB0060245
3-Cyanoalanine	C4H6N2O2	NC(CC#N)C(O)=O	114.042927446	HMDB	HMDB0245844
Muscimol	C4H6N2O2	NCC1=CC(O)=NO1	114.042927446	HMDB	HMDB0254955
3-Amino-2-piperidone	C5H10N2O	NC1CCCNC1=O	114.079312952	HMDB	HMDB0000323
1,3-DIAMINOCYCLOHEXANE	C6H14N2	NC(C1)CC(N)CC1	114.115698448	MoNA	JP003610
1,2-DIAMINOCYCLOHEXANE	C6H14N2	NC(C1)C(N)CCC1	114.115698448	MoNA	JP003609
(1S,2S)-(+)-1,2-Diaminocyclohexane	C6H14N2	NC1CCCCC1N	114.115698459	HMDB	HMDB0243564
Cyclohexanediamine	C6H14N2	NC1(N)CCCCC1	114.115698459	HMDB	HMDB0250652
DL-Allylglycine	C5H9NO2	NC(CC=C)C(O)=O	115.063328534	HMDB	HMDB0251510
4-Amino-2-methylenebutanoic acid	C5H9NO2	NCCC(=C)C(O)=O	115.063328537	HMDB	HMDB0030409
2-Amino-4-methylpentanal	C6H13NO	CC(C)CC(N)C=O	115.099714043	HMDB	HMDB0244989
2-Amino-3-methylpentanal	C6H13NO	CCC(C)C(N)C=O	115.099714043	HMDB	HMDB0257959
2-Aminoheptane	C7H17N	NC(C)CCCCC	115.136099544	MoNA	EQ315306
1-HEPTYLAMINE	C7H17N	CCCCCCCN	115.136099544	MoNA	JP000236
2,4-dimethylpentan-3-amine	C7H17N	CC(C)C(N)C(C)C	115.136099551	HMDB	HMDB0062667
1,3-Dimethylpentylamine	C7H17N	CCC(C)CC(C)N	115.136099551	HMDB	HMDB0244169
Heptylamine	C7H17N	CCCCCCCN	115.136099551	HMDB	HMDB0253108
(Diaminomethylideneamino) thiocyanate	C2H4N4S	NC(=N)NSC#N	116.015666838	HMDB	HMDB0252972
N-Carbamimidoyliminomethanethioamide	C2H4N4S	NC(=N)N=NC=S	116.015667319	HMDB	HMDB0260382
3-Amino-1-hydroxypyrrolidin-2-one	C4H8N2O2	NC1CCN(O)C1=O	116.058577506	HMDB	HMDB0245803
3-Amino-4-oxobutanamide	C4H8N2O2	NC(CC(N)=O)C=O	116.058577506	HMDB	HMDB0258109
5-Aminopentanamide	C5H12N2O	NCCCCC(N)=O	116.094963016	HMDB	HMDB0012176
3-METHYL-1,5-PENTANEDIAMINE	C6H16N2	NCCC(C)CCN	116.131348512	MoNA	JP010006
HEXAMETHYLENEDIAMINE	C6H16N2	NCCCCCCN	116.131348512	MoNA	JP003998
1,6-DIAMINOHEXANE	C6H16N2	NCCCCCCN	116.131348512	MoNA	JP001292
1,6-Hexanediamine	C6H16N2	NCCCCCCN	116.131348522	HMDB	HMDB0244244
2,3-Dimethylbutane-2,3-diamine	C6H16N2	CC(C)(N)C(C)(C)N	116.131348523	HMDB	HMDB0245402
Homocysteine thiolactone	C4H7NOS	NC1CCSC1=O	117.024834541	HMDB	HMDB0002287
L-HOMOCYSTEINE THIOLACTONE	C4H7NOS	C1CSC(=O)[C@H]1N	117.024834844	MoNA	EMBL-MCF_spec187238
(3S)-3-Amino-4-oxobutanoic acid	C4H7NO3	NC(CC(O)=O)C=O	117.042593089	HMDB	HMDB0243609
L-2-Amino-3-oxobutanoic acid	C4H7NO3	CC(=O)[C@H](N)C(O)=O	117.042593095	HMDB	HMDB0006454
L-Aspartate-semialdehyde	C4H7NO3	N[C@@H](CC=O)C(O)=O	117.042593095	HMDB	HMDB0012249
(Z)-2-methyl-peroxyaminoacrylate	C4H7NO3	[H]\C(N)=C(/C)C(=O)OO	117.042593095	HMDB	HMDB0304002
Betasyamine	C3H7N3O2	C(C(=O)O)N=C(N)N	117.053826464	MoNA	PT210250
Glycocyamine	C3H7N3O2	C(C(=O)O)N=C(N)N	117.053826464	MoNA	PT110250
(Diaminomethylideneamino) acetate	C3H7N3O2	CC(=O)ON=C(N)N	117.053826477	HMDB	HMDB0257915
5-Aminovaleric acid	C5H11NO2	C(CCN)CC(=O)O	117.078978592	MoNA	PT207550
Val	C5H11NO2	CC(C)C(C(=O)O)N	117.078978592	MoNA	PT202900
Nva	C5H11NO2	CCCC(C(=O)O)N	117.078978592	MoNA	PT202840
L-Norvaline	C5H11NO2	CCCC(C(=O)O)N	117.078978592	MoNA	PT102840
Valine	C5H11NO2	CC(C)C(C(=O)O)N	117.078978592	MoNA	PB000391
5-AMINOPENTANOATE	C5H11NO2	O=C(O)CCCCN	117.078978592	MoNA	MoNA024016
(S)-2-Aminopentanoic acid	C5H11NO2	CCC[C@H](N)C(O)=O	117.078978592	MoNA	KO003593
2-Amino-2-methylbutanoate	C5H11NO2	CCC(C)(N)C(O)=O	117.078978592	MoNA	KO002362
3-Amino-2,2-dimethylpropanoic acid	C5H11NO2	CC(C)(CN)C(O)=O	117.078978598	HMDB	HMDB0245805
3-Amino-3-methylbutanoic acid	C5H11NO2	CC(C)(N)CC(O)=O	117.078978598	HMDB	HMDB0245806
L-Valine	C5H11NO2	CC(C)[C@H](N)C(O)=O	117.078978601	HMDB	HMDB0000883
5-Aminopentanoic acid	C5H11NO2	NCCCCC(O)=O	117.078978601	HMDB	HMDB0003355
Norvaline	C5H11NO2	CCC[C@@H](N)C(O)=O	117.078978601	HMDB	HMDB0013716
D-Valine	C5H11NO2	CC(C)C(N)C(O)=O	117.078978601	HMDB	HMDB0250806
DL-Norvaline	C5H11NO2	CCCC(N)C(O)=O	117.078978601	HMDB	HMDB0251527
1-ACETYLTHIOUREA	C3H6N2OS	CC(=O)NC(N)=S	118.020083812	MoNA	JP010808
4-Mercaptobutyramidine	C4H10N2S	NC(=N)CCCS	118.056469504	HMDB	HMDB0246486
2,4-Diaminobutyrate	C4H10N2O2	NCC[C@H](N)C(O)=O	118.07422756	MoNA	KO002676
4-Diaminobutyric acid	C4H10N2O2	NC(N)CCC(O)=O	118.07422757	HMDB	HMDB0246410
Diaminobutyric acid	C4H10N2O2	CCC(N)(N)C(O)=O	118.07422757	HMDB	HMDB0251135
2,4-Diaminobutyric acid	C4H10N2O2	NCCC(N)C(O)=O	118.074227574	HMDB	HMDB0002362
L-2,4-diaminobutyric acid	C4H10N2O2	NCC[C@H](N)C(O)=O	118.074227574	HMDB	HMDB0006284
Glycine formate	C3H5NO4	NCC(=O)OOC=O	119.021857645	HMDB	HMDB0252863
Aminomalonic acid	C3H5NO4	NC(C(O)=O)C(O)=O	119.021857653	HMDB	HMDB0001147
(2S)-2-Amino-4-sulfanylbutanal	C4H9NOS	NC(CCS)C=O	119.040485088	HMDB	HMDB0258119
2-Mercaptoethylguanidine	C3H9N3S	NC(N)=NCCS	119.051718476	HMDB	HMDB0245191
1-(2-Aminoethyl)thiourea	C3H9N3S	NCCNC(N)=S	119.051718476	HMDB	HMDB0246208
2-Aminoethyl carbamimidothioate	C3H9N3S	NCCSC(N)=N	119.051718476	HMDB	HMDB0248317
L-allo-threonine	C4H9NO3	CC(C(C(=O)O)N)O	119.058243148	MoNA	PT206950
L-beta-homoserine	C4H9NO3	C(C(CO)N)C(=O)O	119.058243148	MoNA	PT206130
alpha-Methyl-DL-serine	C4H9NO3	CC(CO)(C(=O)O)N	119.058243148	MoNA	PT203800
Threonine	C4H9NO3	CC(C(C(=O)O)N)O	119.058243148	MoNA	PB000406
HOMOSERINE	C4H9NO3	O=C(O)C(N)CCO	119.058243148	MoNA	MoNA038695
ALLOTHREONINE	C4H9NO3	O=C(O)C(N)C(O)C	119.058243148	MoNA	MoNA038607
4-Amino-3-hydroxybutyric acid; LC-tDDA; CE40	C4H9NO3	O=C(O)CC(O)CN	119.058243148	MoNA	MoNA020064
4-Amino-3-hydroxybutyric acid; LC-tDDA; CE30	C4H9NO3	O=C(O)CC(O)CN	119.058243148	MoNA	MoNA020063
4-Amino-3-hydroxybutyric acid; LC-tDDA; CE20	C4H9NO3	O=C(O)CC(O)CN	119.058243148	MoNA	MoNA020062
4-Amino-3-hydroxybutyric acid; LC-tDDA; CE10	C4H9NO3	O=C(O)CC(O)CN	119.058243148	MoNA	MoNA020061
4-Amino-3-hydroxybutyric acid; AIF; CE30; MS2Dec	C4H9NO3	O=C(O)CC(O)CN	119.058243148	MoNA	MoNA019212
4-Amino-3-hydroxybutyric acid; AIF; CE10; MS2Dec	C4H9NO3	O=C(O)CC(O)CN	119.058243148	MoNA	MoNA019211
4-Amino-3-hydroxybutyric acid; AIF; CE0; MS2Dec	C4H9NO3	O=C(O)CC(O)CN	119.058243148	MoNA	MoNA019210
4-Amino-3-hydroxybutyric acid; AIF; CE30; CorrDec	C4H9NO3	O=C(O)CC(O)CN	119.058243148	MoNA	MoNA019209
4-Amino-3-hydroxybutyric acid; AIF; CE10; CorrDec	C4H9NO3	O=C(O)CC(O)CN	119.058243148	MoNA	MoNA019208
4-Amino-3-hydroxybutyric acid; AIF; CE0; CorrDec	C4H9NO3	O=C(O)CC(O)CN	119.058243148	MoNA	MoNA019207
Threonine; LC-tDDA; CE20	C4H9NO3	O=C(O)C(N)C(O)C	119.058243148	MoNA	MoNA017617
Threonine; LC-tDDA; CE10	C4H9NO3	O=C(O)C(N)C(O)C	119.058243148	MoNA	MoNA017616
allo-Threonine	C4H9NO3	C[C@@H](O)[C@H](N)C(O)=O	119.058243148	MoNA	KO004106
Thr	C4H9NO3	C[C@H](O)[C@H](N)C(O)=O	119.058243148	MoNA	KO004090
a-Methylserine	C4H9NO3	OCC(C)(N)C(O)=O	119.058243148	MoNA	KO003356
L-(-)-Threonine	C4H9NO3	[H]C(C)(O)C([H])(N)C(O)=O	119.058243148	MoNA	OUF00331
D-Homoserine	C4H9NO3	OCCC(N)C(O)=O	119.058243148	MoNA	OUF00179
DL-Allothreonine	C4H9NO3	CC(O)C(N)C(O)=O	119.058243148	MoNA	OUF00112
Aminoethoxyacetic acid	C4H9NO3	NCCOCC(O)=O	119.058243154	HMDB	HMDB0060587
Serine methyl ester	C4H9NO3	COC(=O)C(N)CO	119.058243154	HMDB	HMDB0245730
D-beta-Homoserine	C4H9NO3	NC(CO)CC(O)=O	119.058243154	HMDB	HMDB0250739
L-Threonine	C4H9NO3	C[C@@H](O)[C@H](N)C(O)=O	119.058243159	HMDB	HMDB0000167
L-Homoserine	C4H9NO3	N[C@@H](CCO)C(O)=O	119.058243159	HMDB	HMDB0000719
L-Allothreonine	C4H9NO3	C[C@H](O)[C@H](N)C(O)=O	119.058243159	HMDB	HMDB0004041
Hydroxyethyl glycine	C4H9NO3	NCC(=O)OCCO	119.058243159	HMDB	HMDB0061148
4-Amino-3-hydroxybutyrate	C4H9NO3	NCC(O)CC(O)=O	119.058243159	HMDB	HMDB0061877
D-Threonine	C4H9NO3	CC(O)C(N)C(O)=O	119.058243159	HMDB	HMDB0250801
Dithiooxamide	C2H4N2S2	NC(=S)C(N)=S	119.981590485	HMDB	HMDB0251494
1,4-Diamino-2-chloro-2-butene	C4H9ClN2	NCC=C(Cl)CN	120.045426	HMDB	HMDB0244207
Benzamidine hydrochloride hydrate	C7H8N2	C1=CC=C(C=C1)C(=N)N	120.068748256	MoNA	PT101740
Benzamidine	C7H8N2	NC(=N)C1=CC=CC=C1	120.068748266	HMDB	HMDB0248970
L-Cysteine	C3H7NO2S	N[C@@H](CS)C(O)=O	121.019749163	HMDB	HMDB0000574
DL-Cysteine	C3H7NO2S	NC(CS)C(O)=O	121.019749163	HMDB	HMDB0251515
Cysteine	C3H7NO2S	C(C(C(=O)O)N)S	121.019749464	MoNA	PB000439
Cysteine; LC-tDDA; CE40	C3H7NO2S	O=C(O)C(N)CS	121.019749464	MoNA	MoNA020040
Cysteine; LC-tDDA; CE30	C3H7NO2S	O=C(O)C(N)CS	121.019749464	MoNA	MoNA020039
Cysteine; LC-tDDA; CE20	C3H7NO2S	O=C(O)C(N)CS	121.019749464	MoNA	MoNA020038
Cysteine; LC-tDDA; CE10	C3H7NO2S	O=C(O)C(N)CS	121.019749464	MoNA	MoNA020037
Cysteine; AIF; CE30; Ms2Dec	C3H7NO2S	O=C(O)C(N)CS	121.019749464	MoNA	MoNA019504
Cysteine; AIF; CE10; Ms2Dec	C3H7NO2S	O=C(O)C(N)CS	121.019749464	MoNA	MoNA019503
Cysteine; AIF; CE0; Ms2Dec	C3H7NO2S	O=C(O)C(N)CS	121.019749464	MoNA	MoNA019501
CYSTEIN	C3H7NO2S	O=C(O)C(N)CS	121.019749464	MoNA	MoNA016681
D-Cysteine	C3H7NO2S	N[C@H](CS)C(O)=O	121.019749643	HMDB	HMDB0003417
serol	C3H7NO4	NC(O)(CO)C(O)=O	121.037507709	HMDB	HMDB0258256
2-Amino-2-(hydroxymethyl)-1,3-propanediol	C4H11NO3	OCC(N)(CO)CO	121.073893212	MoNA	KO002372
Trometamol	C4H11NO3	OCC(N)(CO)CO	121.073893212	MoNA	KO002370
Tromethamine	C4H11NO3	NC(CO)(CO)CO	121.073893223	HMDB	HMDB0240288
Phenylethylamine(2)	C8H11N	NCCc(c1)cccc1	121.089149352	MoNA	KO003797
Phenethylamine	C8H11N	NCCc(c1)cccc1	121.089149352	MoNA	KO003742
alpha-MethylBenzylamine	C8H11N	CC(N)c(c1)cccc1	121.089149352	MoNA	OUF00496
a-MethylBenzylamine	C8H11N	CC(N)c(c1)cccc1	121.089149352	MoNA	OUF00495
2-PHENYLETHYLAMINE	C8H11N	NCCc(c1)cccc1	121.089149352	MoNA	JP009400
ALPHA-PHENYLETHYLAMINE	C8H11N	CC(N)c(c1)cccc1	121.089149352	MoNA	JP005863
BETA-PHENYLETHYLAMINE	C8H11N	NCCc(c1)cccc1	121.089149352	MoNA	JP005862
BETA-PHENYL-ETHYLAMINE	C8H11N	NCCc(c1)cccc1	121.089149352	MoNA	JP002932
L-(-)-ALPHA-PHENYLETHYLAMINE	C8H11N	[H]C(C)(N)c(c1)cccc1	121.089149352	MoNA	JP002470
(+)-ALPHA-PHENYLETHYLAMINE	C8H11N	[H]C(C)(N)c(c1)cccc1	121.089149352	MoNA	JP002240
2-Phenylethanaminium	C8H11N	NCCC1=CC=CC=C1	121.089149352	MoNA	HMDB0060276_c_ms_1248
phenylalanine	C8H11N	NCCC=1C=CC=CC1	121.089149352	MoNA	FiehnLib000815
1-Phenylethylamine	C8H11N	CC(N)C1=CC=CC=C1	121.089149357	HMDB	HMDB0002017
Phenylethylamine	C8H11N	NCCC1=CC=CC=C1	121.089149357	HMDB	HMDB0012275
4-Methylbenzylamine	C8H11N	CC1=CC=C(CN)C=C1	121.089149357	HMDB	HMDB0246505
Guanidine nitrate	CH6N4O3	NC(N)=N.O[N+]([O-])=O	122.043990078	T3DB	T3D3561
2-(2-Aminoethyl)pyridine	C7H10N2	NCCC1=CC=CC=N1	122.08439833	HMDB	HMDB0244915
3-Chloro-D-alanine	C3H6ClNO2	NC(CCl)C(O)=O	123.0087061	HMDB	HMDB0243713
2-Chloro-L-alanine	C3H6ClNO2	CC(N)(Cl)C(O)=O	123.0087061	HMDB	HMDB0245058
2-Aminopropane-1,3-dithiol	C3H9NS2	NC(CS)CS	123.017641642	HMDB	HMDB0245717
4-Hydroxybenzylamine	C7H9NO	NCC1=CC=C(O)C=C1	123.068413915	HMDB	HMDB0032578
2-Aminoethanesulfonamide	C2H8N2O2S	NCCS(N)(=O)=O	124.03064868	HMDB	HMDB0245014
Taurine	C2H7NO3S	NCCS(O)(=O)=O	125.014663785	HMDB	HMDB0000251
Taurine; LC-tDDA; CE40	C2H7NO3S	O=S(=O)(O)CCN	125.014664084	MoNA	MoNA020020
Taurine; LC-tDDA; CE30	C2H7NO3S	O=S(=O)(O)CCN	125.014664084	MoNA	MoNA020019
Taurine; LC-tDDA; CE20	C2H7NO3S	O=S(=O)(O)CCN	125.014664084	MoNA	MoNA020018
Taurine; LC-tDDA; CE10	C2H7NO3S	O=S(=O)(O)CCN	125.014664084	MoNA	MoNA020017
Taurine; AIF; CE30; MS2Dec	C2H7NO3S	O=S(=O)(O)CCN	125.014664084	MoNA	MoNA019500
Taurine; AIF; CE10; MS2Dec	C2H7NO3S	O=S(=O)(O)CCN	125.014664084	MoNA	MoNA019499
Taurine; AIF; CE0; MS2Dec	C2H7NO3S	O=S(=O)(O)CCN	125.014664084	MoNA	MoNA019498
Taurine; AIF; CE30; CorrDec	C2H7NO3S	O=S(=O)(O)CCN	125.014664084	MoNA	MoNA019497
Taurine; AIF; CE10; CorrDec	C2H7NO3S	O=S(=O)(O)CCN	125.014664084	MoNA	MoNA019496
Taurine; AIF; CE0; CorrDec	C2H7NO3S	O=S(=O)(O)CCN	125.014664084	MoNA	MoNA019495
3h-Taurine	C2H7NO3S	NCC=S(O)(O)=O	125.014664263	HMDB	HMDB0246277
Ciliatine	C2H8NO3P	NCCP(O)(O)=O	125.024179639	HMDB	HMDB0011747
2-Aminoethylphosphonic acid	C2H8NO3P	C(CP(=O)(O)O)N	125.024179746	MoNA	PT201390
(2-AMINOETHYL)PHOSPHONATE	C2H8NO3P	O=P(O)(O)CCN	125.024179746	MoNA	MoNA037804
(2-Aminoethyl)phosphonic acid	C2H8NO3P	O=P(O)(O)CCN	125.024179746	MoNA	MoNA001685
2-Aminoethylphosphonate	C2H8NO3P	NCCP(O)(O)=O	125.024179746	MoNA	KO002172
1-Aminoethylphosphonate	C2H8NO3P	CC(N)P(O)(O)=O	125.024179746	MoNA	KO000117
(S)-1-Aminoethylphosphonic acid	C2H8NO3P	CC(N)P(O)(O)=O	125.024179746	MoNA	PR010123
[(1r)-1-Aminoethyl]phosphonic acid	C2H8NO3P	CC(N)P(O)(O)=O	125.02418012	HMDB	HMDB0247130
1-Methylhistamine dihydrochloride	C6H11N3	CN1C=C(N=C1)CCN	125.095297352	MoNA	PT101380
(R)-alpha-Methylhistamine	C6H11N3	CC(N)CC1=CN=CN1	125.095297366	HMDB	HMDB0243669
2-Methylhistamine	C6H11N3	CC1=NC=C(CCN)N1	125.095297366	HMDB	HMDB0245231
4-Methylhistamine	C6H11N3	CC1=C(CCN)N=CN1	125.095297366	HMDB	HMDB0246510
1-Methylhistamine	C6H11N3	CN1C=NC(CCN)=C1	125.095297367	HMDB	HMDB0000898
3-Methylhistamine	C6H11N3	CN1C=NC=C1CCN	125.095297367	HMDB	HMDB0001861
(2R,5R)-Hept-6-yne-2,5-diamine	C7H14N2	CC(N)CCC(N)C#C	126.115698459	HMDB	HMDB0242520
4-Aminohex-5-ynoic acid	C6H9NO2	NC(CCC(O)=O)C#C	127.063328534	HMDB	HMDB0252607
2-(2-Aminoethyl)thiazole	C5H8N2S	NCCC1=NC=CS1	128.04081944	HMDB	HMDB0245320
Pyroglutamine	C5H8N2O2	N[C@H]1CCC(=O)NC1=O	128.058577506	HMDB	HMDB0062558
3-Aminopiperidine-2,6-dione	C5H8N2O2	NC1CCC(=O)NC1=O	128.058577506	HMDB	HMDB0242134
Polylysine	C6H12N2O	[NH]C(=O)[CH]CCCCN	128.094963014	HMDB	HMDB0256678
1-Amino-1-cyclopentanecarboxylic acid	C6H11NO2	C1CCC(C1)(C(=O)O)N	129.078978592	MoNA	PT100043
1-Amino-1-cyclopentanecarboxylate	C6H11NO2	OC(=O)C(N)(C1)CCC1	129.078978592	MoNA	KO002147
cycloleucine	C6H11NO2	O=C(O)C1(N)CCCC1	129.078978592	MoNA	FiehnLib000491
(1r,2s)-2-Aminocyclopentanecarboxylic acid	C6H11NO2	NC1CCCC1C(O)=O	129.078978598	HMDB	HMDB0242326
2-Aminoethyl methacrylate	C6H11NO2	CC(=C)C(=O)OCCN	129.078978598	HMDB	HMDB0245015
Vigabatrin	C6H11NO2	NC(CCC(O)=O)C=C	129.078978601	HMDB	HMDB0015212
(2E)-Decenoyl-ACP	C6H11NO2	NC1(CCCC1)C(O)=O	129.078978601	HMDB	HMDB0062225
4-Trimethylaminobutyraldehyde	C7H15NO	CC(C)CC(C)(N)C=O	129.115364107	HMDB	HMDB0246589
1,1,3,3-TETRAMETHYLBUTYLAMINE	C8H19N	CC(C)(C)CC(C)(C)N	129.151749608	MoNA	JP010487
1,1,3,3-TETRAMETHYL-1-BUTYLAMINE	C8H19N	CC(C)(C)CC(C)(C)N	129.151749608	MoNA	JP000240
2-ETHYL-1-HEXYLAMINE	C8H19N	CCCCC(CC)CN	129.151749608	MoNA	JP000239
2-OCTYLAMINE	C8H19N	CCCCCCC(C)N	129.151749608	MoNA	JP000238
1-OCTYLAMINE	C8H19N	CCCCCCCCN	129.151749608	MoNA	JP000237
Octylamine	C8H19N	CCCCCCCCN	129.151749613	HMDB	HMDB0255916
6-Methyl-5,6-dihydro-4H-1,3-thiazin-2-amine	C5H10N2S	CC1CCN=C(N)S1	130.056469504	HMDB	HMDB0244999
(3R,4R)-3-Amino-1-hydroxy-4-methylpyrrolidin-2-one	C5H10N2O2	CC1CN(O)C(=O)C1N	130.07422757	HMDB	HMDB0243603
4-Amino-5-oxopentanamide	C5H10N2O2	NC(CCC(N)=O)C=O	130.07422757	HMDB	HMDB0258161
N-acetyl putrescine hydrochloride	C6H14N2O	CC(=O)NCCCCN	130.110613068	MoNA	PT104990
N-acetyl putrescine	C6H14N2O	NCCCCNC(C)=O	130.110613068	MoNA	PR100276
N-Acetylputrescine; AIF; CE30; MS2Dec	C6H14N2O	OC(=NCCCCN)C	130.110613068	MoNA	MoNA018443
N-Acetylputrescine; AIF; CE10; MS2Dec	C6H14N2O	OC(=NCCCCN)C	130.110613068	MoNA	MoNA018442
N-Acetylputrescine; AIF; CE0; MS2Dec	C6H14N2O	OC(=NCCCCN)C	130.110613068	MoNA	MoNA018441
N-Acetylputrescine; AIF; CE30; CorrDec	C6H14N2O	OC(=NCCCCN)C	130.110613068	MoNA	MoNA018440
N-Acetylputrescine; AIF; CE10; CorrDec	C6H14N2O	OC(=NCCCCN)C	130.110613068	MoNA	MoNA018439
N-Acetylputrescine; AIF; CE0; CorrDec	C6H14N2O	OC(=NCCCCN)C	130.110613068	MoNA	MoNA018438
N-Acetylputrescinium	C6H14N2O	CC(=O)NCCCCN	130.110613068	MoNA	HMDB0060268_ms_ms_1977
(S)-2-Amino-4-methylpentanamide	C6H14N2O	CC(C)CC(N)C(N)=O	130.110613079	HMDB	HMDB0247199
2,6-Diaminohexanal	C6H14N2O	NCCCCC(N)C=O	130.110613079	HMDB	HMDB0249527
L-isoleucinamide	C6H14N2O	CCC(C)C(N)C(N)=O	130.110613079	HMDB	HMDB0253897
N-Acetylputrescine	C6H14N2O	CC(=O)NCCCCN	130.11061308	HMDB	HMDB0002064
Agmatine sulfate salt	C5H14N4	C(CCN=C(N)N)CN	130.121846448	MoNA	PT106600
